company,category,file_name,relative_path,characters,words
hackerrank,settings,3872148153-skills-on-hackerrank.md,hackerrank\settings\roles-management\3872148153-skills-on-hackerrank.md,2756,267
hackerrank,settings,9675847328-getting-started-with-roles-management.md,hackerrank\settings\roles-management\9675847328-getting-started-with-roles-management.md,7408,439
hackerrank,settings,1508181842-teams-management.md,hackerrank\settings\teams-management\1508181842-teams-management.md,16573,905
hackerrank,settings,2072399562-modify-entitlements-for-interviewers.md,hackerrank\settings\teams-management\2072399562-modify-entitlements-for-interviewers.md,7476,424
hackerrank,settings,2181136239-deleting-a-team.md,hackerrank\settings\teams-management\2181136239-deleting-a-team.md,2782,161
hackerrank,settings,2203617737-manage-team-members.md,hackerrank\settings\teams-management\2203617737-manage-team-members.md,4272,284
hackerrank,settings,2788636010-update-team-role-allocation-limit.md,hackerrank\settings\teams-management\2788636010-update-team-role-allocation-limit.md,2960,234
hackerrank,settings,3481284381-update-team-settings.md,hackerrank\settings\teams-management\3481284381-update-team-settings.md,2443,185
hackerrank,settings,3929488044-flexible-user-roles.md,hackerrank\settings\teams-management\3929488044-flexible-user-roles.md,11778,1393
hackerrank,settings,4851183051-modifying-entitlements-for-recruiters.md,hackerrank\settings\teams-management\4851183051-modifying-entitlements-for-recruiters.md,8198,496
hackerrank,settings,5319929416-setting-logo-at-the-team-level.md,hackerrank\settings\teams-management\5319929416-setting-logo-at-the-team-level.md,3241,351
hackerrank,settings,6534774997-locking-user-access-from-hackerrank.md,hackerrank\settings\teams-management\6534774997-locking-user-access-from-hackerrank.md,5004,324
hackerrank,settings,6857846818-team-member-status-.md,hackerrank\settings\teams-management\6857846818-team-member-status-.md,2449,282
hackerrank,settings,8127960820-modifying-entitlements-for-developers.md,hackerrank\settings\teams-management\8127960820-modifying-entitlements-for-developers.md,8183,489
hackerrank,settings,8843222800-searching-for-a-team.md,hackerrank\settings\teams-management\8843222800-searching-for-a-team.md,2557,239
hackerrank,settings,8845665482-transferring-ownership-of-all-resources.md,hackerrank\settings\teams-management\8845665482-transferring-ownership-of-all-resources.md,3249,218
hackerrank,settings,9032143729-creating-a-team.md,hackerrank\settings\teams-management\9032143729-creating-a-team.md,4072,279
hackerrank,settings,9482219268-invite-a-new-user.md,hackerrank\settings\teams-management\9482219268-invite-a-new-user.md,4357,340
hackerrank,settings,9603546665-types-of-user-roles.md,hackerrank\settings\teams-management\9603546665-types-of-user-roles.md,3730,400
hackerrank,settings,9611303302-grant-team-admin-access.md,hackerrank\settings\teams-management\9611303302-grant-team-admin-access.md,4162,289
hackerrank,settings,3131912618-cancel-subscription.md,hackerrank\settings\user-account-settings-and-preferences\3131912618-cancel-subscription.md,1876,134
hackerrank,settings,4255542979-manage-subscriptions.md,hackerrank\settings\user-account-settings-and-preferences\4255542979-manage-subscriptions.md,7087,365
hackerrank,settings,5157311476-pause-subscription.md,hackerrank\settings\user-account-settings-and-preferences\5157311476-pause-subscription.md,8189,387
hackerrank,settings,5213013268-report-settings.md,hackerrank\settings\user-account-settings-and-preferences\5213013268-report-settings.md,6623,1082
hackerrank,settings,6769658535-safelist-or-allowlist-urls-for-hackerrank.md,hackerrank\settings\user-account-settings-and-preferences\6769658535-safelist-or-allowlist-urls-for-hackerrank.md,11873,678
hackerrank,settings,6839245613-time-zone-settings.md,hackerrank\settings\user-account-settings-and-preferences\6839245613-time-zone-settings.md,2221,181
hackerrank,settings,7046498277-update-or-reset-password.md,hackerrank\settings\user-account-settings-and-preferences\7046498277-update-or-reset-password.md,3170,232
hackerrank,settings,7318805499-email-notifications.md,hackerrank\settings\user-account-settings-and-preferences\7318805499-email-notifications.md,2334,244
hackerrank,settings,7542858084-upgrade-plan.md,hackerrank\settings\user-account-settings-and-preferences\7542858084-upgrade-plan.md,2922,161
hackerrank,settings,8440817776-hackerrank%27s-approach-to-accessibility.md,hackerrank\settings\user-account-settings-and-preferences\8440817776-hackerrank%27s-approach-to-accessibility.md,3342,398
hackerrank,settings,9181791010-changing-the-account-email.md,hackerrank\settings\user-account-settings-and-preferences\9181791010-changing-the-account-email.md,776,101
hackerrank,settings,9526242649-advanced-account-settings.md,hackerrank\settings\user-account-settings-and-preferences\9526242649-advanced-account-settings.md,2654,307
hackerrank,settings,9551418346-updating-personal-information-of-your-account.md,hackerrank\settings\user-account-settings-and-preferences\9551418346-updating-personal-information-of-your-account.md,1705,147
hackerrank,skillup,1238999371-hackerrank-skillup-licenses.md,hackerrank\skillup\getting-started\1238999371-hackerrank-skillup-licenses.md,2487,344
hackerrank,skillup,1506621765-roles-and-skills-in-skillup.md,hackerrank\skillup\getting-started\1506621765-roles-and-skills-in-skillup.md,19767,1631
hackerrank,skillup,2103106582-audit-logs-in-skillup.md,hackerrank\skillup\getting-started\2103106582-audit-logs-in-skillup.md,2229,277
hackerrank,skillup,2960935422-get-started-with-certify.md,hackerrank\skillup\getting-started\2960935422-get-started-with-certify.md,3672,446
hackerrank,skillup,3081122402-reporting-apis.md,hackerrank\skillup\getting-started\3081122402-reporting-apis.md,6639,723
hackerrank,skillup,3726813028-custom-certifications.md,hackerrank\skillup\getting-started\3726813028-custom-certifications.md,2869,308
hackerrank,skillup,3868789028-user-management.md,hackerrank\skillup\getting-started\3868789028-user-management.md,8790,435
hackerrank,skillup,4329363164-accessing-skillup-employer-platform.md,hackerrank\skillup\getting-started\4329363164-accessing-skillup-employer-platform.md,9851,679
hackerrank,skillup,4624433684-hackerrank-skillup.md,hackerrank\skillup\getting-started\4624433684-hackerrank-skillup.md,7537,996
hackerrank,skillup,5272020175-track-developer-progress-using-overview-dashboard.md,hackerrank\skillup\getting-started\5272020175-track-developer-progress-using-overview-dashboard.md,4116,423
hackerrank,skillup,6047728972-get-started-with-learn.md,hackerrank\skillup\getting-started\6047728972-get-started-with-learn.md,3977,483
hackerrank,skillup,7992263058-weekly-challenges.md,hackerrank\skillup\getting-started\7992263058-weekly-challenges.md,6798,494
hackerrank,skillup,8522032191-skillup-employee-platform.md,hackerrank\skillup\getting-started\8522032191-skillup-employee-platform.md,11775,903
hackerrank,skillup,9232804257-create-custom-certifications.md,hackerrank\skillup\getting-started\9232804257-create-custom-certifications.md,5690,276
hackerrank,skillup,9473085715-skillup-manager-experience.md,hackerrank\skillup\getting-started\9473085715-skillup-manager-experience.md,7213,509
hackerrank,skillup,9866041175-hackerrank-role-certifications-guidelines.md,hackerrank\skillup\getting-started\9866041175-hackerrank-role-certifications-guidelines.md,5241,711
hackerrank,skillup,7581923631-configure-single-sign-on-sso-for-skillup.md,hackerrank\skillup\integrations\7581923631-configure-single-sign-on-sso-for-skillup.md,5196,538
hackerrank,skillup,9005750838-setting-up-scim-provisioning-for-skillup.md,hackerrank\skillup\integrations\9005750838-setting-up-scim-provisioning-for-skillup.md,3863,447
hackerrank,skillup,9570265682-extend-scim-provisioning-with-okta-to-skillup.md,hackerrank\skillup\integrations\9570265682-extend-scim-provisioning-with-okta-to-skillup.md,8587,743
visa,support,consumer.md,visa\support\consumer.md,240,15
visa,support,merchant.md,visa\support\merchant.md,240,15
visa,support,checkout-fees-contact-form.md,visa\support\consumer\checkout-fees-contact-form.md,454,35
visa,support,travel-support.md,visa\support\consumer\travel-support.md,6104,909
visa,support,travelers-cheques.md,visa\support\consumer\travelers-cheques.md,4090,513
visa,support,visa-rules.md,visa\support\consumer\visa-rules.md,2606,341
visa,support,data-security.md,visa\support\small-business\data-security.md,4168,454
visa,support,dispute-resolution.md,visa\support\small-business\dispute-resolution.md,4114,581
visa,support,fraud-protection.md,visa\support\small-business\fraud-protection.md,9072,1162
visa,support,regulations-fees.md,visa\support\small-business\regulations-fees.md,2933,313
visa,support,travelers-cheques.md,visa\support\small-business\travelers-cheques.md,4501,479
visa,support,exchange-rate-calculator.md,visa\support\consumer\travel-support\exchange-rate-calculator.md,982,93
